Entity;Code;Date;Total confirmed deaths due to COVID-19 (deaths);deaths/day;;;
Lithuania;LTU;30-Jan-20;0;;;;
Lithuania;LTU;31-Jan-20;0;;;;
Lithuania;LTU;01-Feb-20;0;;;;
Lithuania;LTU;02-Feb-20;0;;;;
Lithuania;LTU;03-Feb-20;0;;;;
Lithuania;LTU;04-Feb-20;0;;;;
Lithuania;LTU;05-Feb-20;0;;;;
Lithuania;LTU;06-Feb-20;0;;;;
Lithuania;LTU;07-Feb-20;0;;;;
Lithuania;LTU;08-Feb-20;0;;;;
Lithuania;LTU;09-Feb-20;0;;;;
Lithuania;LTU;10-Feb-20;0;;;;
Lithuania;LTU;11-Feb-20;0;;;;
Lithuania;LTU;12-Feb-20;0;;;;
Lithuania;LTU;13-Feb-20;0;;;;
Lithuania;LTU;14-Feb-20;0;;;;
Lithuania;LTU;15-Feb-20;0;;;;
Lithuania;LTU;16-Feb-20;0;;;;
Lithuania;LTU;17-Feb-20;0;;;;
Lithuania;LTU;18-Feb-20;0;;;;
Lithuania;LTU;19-Feb-20;0;;;;
Lithuania;LTU;20-Feb-20;0;;;;
Lithuania;LTU;21-Feb-20;0;;;;
Lithuania;LTU;22-Feb-20;0;;;;
Lithuania;LTU;23-Feb-20;0;;;;
Lithuania;LTU;24-Feb-20;0;;;;
Lithuania;LTU;25-Feb-20;0;;;;
Lithuania;LTU;26-Feb-20;0;;;;
Lithuania;LTU;27-Feb-20;0;;;;
Lithuania;LTU;28-Feb-20;0;;;;
Lithuania;LTU;29-Feb-20;0;;;;
Lithuania;LTU;01-Mar-20;0;;;;
Lithuania;LTU;02-Mar-20;0;;;;
Lithuania;LTU;11-Mar-20;0;;;;
Lithuania;LTU;12-Mar-20;0;;;;
Lithuania;LTU;14-Mar-20;0;;;;
Lithuania;LTU;15-Mar-20;0;;;;
Lithuania;LTU;16-Mar-20;0;;;;
Lithuania;LTU;17-Mar-20;0;;;;
Lithuania;LTU;18-Mar-20;0;;;;
Lithuania;LTU;19-Mar-20;0;;;;
Lithuania;LTU;20-Mar-20;0;;;;
Lithuania;LTU;21-Mar-20;1;;;;
Lithuania;LTU;22-Mar-20;1;;;;
Lithuania;LTU;23-Mar-20;1;;;;
Lithuania;LTU;24-Mar-20;1;;;;
Lithuania;LTU;25-Mar-20;2;;;;
Lithuania;LTU;26-Mar-20;4;;;;
Lithuania;LTU;27-Mar-20;4;;;;
Lithuania;LTU;28-Mar-20;5;;;;
Lithuania;LTU;29-Mar-20;7;;;;
Lithuania;LTU;30-Mar-20;7;;;;
Lithuania;LTU;31-Mar-20;7;;;;
Lithuania;LTU;01-Apr-20;7;;;;
Lithuania;LTU;02-Apr-20;8;;;;
Lithuania;LTU;03-Apr-20;9;;;;
Lithuania;LTU;04-Apr-20;9;;;;
Lithuania;LTU;05-Apr-20;9;;;;
Luxembourg;LUX;31-Dec-19;0;;;;
Luxembourg;LUX;01-Jan-20;0;;;;
Luxembourg;LUX;02-Jan-20;0;;;;
Luxembourg;LUX;03-Jan-20;0;;;;
Luxembourg;LUX;04-Jan-20;0;;;;
Luxembourg;LUX;05-Jan-20;0;;;;
Luxembourg;LUX;06-Jan-20;0;;;;
Luxembourg;LUX;07-Jan-20;0;;;;
Luxembourg;LUX;08-Jan-20;0;;;;
Luxembourg;LUX;09-Jan-20;0;;;;
Luxembourg;LUX;10-Jan-20;0;;;;
Luxembourg;LUX;11-Jan-20;0;;;;
Luxembourg;LUX;12-Jan-20;0;;;;
Luxembourg;LUX;13-Jan-20;0;;;;
Luxembourg;LUX;14-Jan-20;0;;;;
Luxembourg;LUX;15-Jan-20;0;;;;
Luxembourg;LUX;16-Jan-20;0;;;;
Luxembourg;LUX;17-Jan-20;0;;;;
Luxembourg;LUX;18-Jan-20;0;;;;
Luxembourg;LUX;19-Jan-20;0;;;;
Luxembourg;LUX;20-Jan-20;0;;;;
Luxembourg;LUX;21-Jan-20;0;;;;
Luxembourg;LUX;22-Jan-20;0;;;;
Luxembourg;LUX;23-Jan-20;0;;;;
Luxembourg;LUX;24-Jan-20;0;;;;
Luxembourg;LUX;25-Jan-20;0;;;;
Luxembourg;LUX;26-Jan-20;0;;;;
Luxembourg;LUX;27-Jan-20;0;;;;
Luxembourg;LUX;28-Jan-20;0;;;;
Luxembourg;LUX;29-Jan-20;0;;;;
Luxembourg;LUX;30-Jan-20;0;;;;
Luxembourg;LUX;31-Jan-20;0;;;;
Luxembourg;LUX;01-Feb-20;0;;;;
Luxembourg;LUX;02-Feb-20;0;;;;
Luxembourg;LUX;03-Feb-20;0;;;;
Luxembourg;LUX;04-Feb-20;0;;;;
Luxembourg;LUX;05-Feb-20;0;;;;
Luxembourg;LUX;06-Feb-20;0;;;;
Luxembourg;LUX;07-Feb-20;0;;;;
Luxembourg;LUX;08-Feb-20;0;;;;
Luxembourg;LUX;09-Feb-20;0;;;;
Luxembourg;LUX;10-Feb-20;0;;;;
Luxembourg;LUX;11-Feb-20;0;;;;
Luxembourg;LUX;12-Feb-20;0;;;;
Luxembourg;LUX;13-Feb-20;0;;;;
Luxembourg;LUX;14-Feb-20;0;;;;
Luxembourg;LUX;15-Feb-20;0;;;;
Luxembourg;LUX;16-Feb-20;0;;;;
Luxembourg;LUX;17-Feb-20;0;;;;
Luxembourg;LUX;18-Feb-20;0;;;;
Luxembourg;LUX;19-Feb-20;0;;;;
Luxembourg;LUX;20-Feb-20;0;;;;
Luxembourg;LUX;21-Feb-20;0;;;;
Luxembourg;LUX;22-Feb-20;0;;;;
Luxembourg;LUX;23-Feb-20;0;;;;
Luxembourg;LUX;24-Feb-20;0;;;;
Luxembourg;LUX;25-Feb-20;0;;;;
Luxembourg;LUX;26-Feb-20;0;;;;
Luxembourg;LUX;27-Feb-20;0;;;;
Luxembourg;LUX;28-Feb-20;0;;;;
Luxembourg;LUX;29-Feb-20;0;;;;
Luxembourg;LUX;01-Mar-20;0;;;;
Luxembourg;LUX;02-Mar-20;0;;;;
Luxembourg;LUX;07-Mar-20;0;;;;
Luxembourg;LUX;09-Mar-20;0;;;;
Luxembourg;LUX;11-Mar-20;0;;;;
Luxembourg;LUX;12-Mar-20;0;;;;
Luxembourg;LUX;13-Mar-20;0;;;;
Luxembourg;LUX;14-Mar-20;1;;;;
Luxembourg;LUX;16-Mar-20;1;;;;
Luxembourg;LUX;17-Mar-20;1;;;;
Luxembourg;LUX;18-Mar-20;1;;;;
Luxembourg;LUX;19-Mar-20;2;;;;
Luxembourg;LUX;20-Mar-20;4;;;;
Luxembourg;LUX;21-Mar-20;5;;;;
Luxembourg;LUX;22-Mar-20;8;;;;
Luxembourg;LUX;23-Mar-20;8;;;;
Luxembourg;LUX;24-Mar-20;8;;;;
Luxembourg;LUX;25-Mar-20;8;;;;
Luxembourg;LUX;26-Mar-20;8;;;;
Luxembourg;LUX;27-Mar-20;9;;;;
Luxembourg;LUX;28-Mar-20;15;;;;
Luxembourg;LUX;29-Mar-20;18;;;;
Luxembourg;LUX;30-Mar-20;21;;;;
Luxembourg;LUX;31-Mar-20;22;;;;
Luxembourg;LUX;01-Apr-20;23;;;;
Luxembourg;LUX;02-Apr-20;29;;;;
Luxembourg;LUX;03-Apr-20;30;;;;
Luxembourg;LUX;04-Apr-20;31;;;;
Luxembourg;LUX;05-Apr-20;31;;;;
Macedonia;MKD;31-Dec-19;0;;;;
Macedonia;MKD;01-Jan-20;0;;;;
Macedonia;MKD;02-Jan-20;0;;;;
Macedonia;MKD;03-Jan-20;0;;;;
Macedonia;MKD;04-Jan-20;0;;;;
Macedonia;MKD;05-Jan-20;0;;;;
Macedonia;MKD;06-Jan-20;0;;;;
Macedonia;MKD;07-Jan-20;0;;;;
Macedonia;MKD;08-Jan-20;0;;;;
Macedonia;MKD;09-Jan-20;0;;;;
Macedonia;MKD;10-Jan-20;0;;;;
Macedonia;MKD;11-Jan-20;0;;;;
Macedonia;MKD;12-Jan-20;0;;;;
Macedonia;MKD;13-Jan-20;0;;;;
Macedonia;MKD;14-Jan-20;0;;;;
Macedonia;MKD;15-Jan-20;0;;;;
Macedonia;MKD;16-Jan-20;0;;;;
Macedonia;MKD;17-Jan-20;0;;;;
Macedonia;MKD;18-Jan-20;0;;;;
Macedonia;MKD;19-Jan-20;0;;;;
Macedonia;MKD;20-Jan-20;0;;;;
Macedonia;MKD;21-Jan-20;0;;;;
Macedonia;MKD;22-Jan-20;0;;;;
Macedonia;MKD;23-Jan-20;0;;;;
Macedonia;MKD;24-Jan-20;0;;;;
Macedonia;MKD;25-Jan-20;0;;;;
Macedonia;MKD;26-Jan-20;0;;;;
Macedonia;MKD;27-Jan-20;0;;;;
Macedonia;MKD;28-Jan-20;0;;;;
Macedonia;MKD;29-Jan-20;0;;;;
Macedonia;MKD;30-Jan-20;0;;;;
Macedonia;MKD;31-Jan-20;0;;;;
Macedonia;MKD;01-Feb-20;0;;;;
Macedonia;MKD;02-Feb-20;0;;;;
Macedonia;MKD;03-Feb-20;0;;;;
Macedonia;MKD;04-Feb-20;0;;;;
Macedonia;MKD;05-Feb-20;0;;;;
Macedonia;MKD;06-Feb-20;0;;;;
Macedonia;MKD;07-Feb-20;0;;;;
Macedonia;MKD;08-Feb-20;0;;;;
Macedonia;MKD;09-Feb-20;0;;;;
Macedonia;MKD;10-Feb-20;0;;;;
Macedonia;MKD;11-Feb-20;0;;;;
Macedonia;MKD;12-Feb-20;0;;;;
Macedonia;MKD;13-Feb-20;0;;;;
Macedonia;MKD;14-Feb-20;0;;;;
Macedonia;MKD;15-Feb-20;0;;;;
Macedonia;MKD;16-Feb-20;0;;;;
Macedonia;MKD;17-Feb-20;0;;;;
Macedonia;MKD;18-Feb-20;0;;;;
Macedonia;MKD;19-Feb-20;0;;;;
Macedonia;MKD;20-Feb-20;0;;;;
Macedonia;MKD;21-Feb-20;0;;;;
Macedonia;MKD;22-Feb-20;0;;;;
Macedonia;MKD;23-Feb-20;0;;;;
Macedonia;MKD;24-Feb-20;0;;;;
Macedonia;MKD;25-Feb-20;0;;;;
Macedonia;MKD;26-Feb-20;0;;;;
Macedonia;MKD;27-Feb-20;0;;;;
Macedonia;MKD;28-Feb-20;0;;;;
Macedonia;MKD;29-Feb-20;0;;;;
Macedonia;MKD;01-Mar-20;0;;;;
Macedonia;MKD;02-Mar-20;0;;;;
Macedonia;MKD;07-Mar-20;0;;;;
Macedonia;MKD;11-Mar-20;0;;;;
Macedonia;MKD;13-Mar-20;0;;;;
Macedonia;MKD;14-Mar-20;0;;;;
Macedonia;MKD;16-Mar-20;0;;;;
Macedonia;MKD;17-Mar-20;0;;;;
Macedonia;MKD;18-Mar-20;0;;;;
Macedonia;MKD;19-Mar-20;0;;;;
Macedonia;MKD;20-Mar-20;0;;;;
Macedonia;MKD;21-Mar-20;0;;;;
Macedonia;MKD;22-Mar-20;0;;;;
Macedonia;MKD;23-Mar-20;1;;;;
Macedonia;MKD;24-Mar-20;2;;;;
Macedonia;MKD;25-Mar-20;2;;;;
Macedonia;MKD;26-Mar-20;2;;;;
Macedonia;MKD;27-Mar-20;3;;;;
Macedonia;MKD;28-Mar-20;3;;;;
Macedonia;MKD;29-Mar-20;4;;;;
Macedonia;MKD;30-Mar-20;6;;;;
Macedonia;MKD;31-Mar-20;7;;;;
Macedonia;MKD;01-Apr-20;9;;;;
Macedonia;MKD;02-Apr-20;10;;;;
Macedonia;MKD;03-Apr-20;11;;;;
Macedonia;MKD;04-Apr-20;12;;;;
Macedonia;MKD;05-Apr-20;17;;;;
Madagascar;MDG;21-Mar-20;0;;;;
Madagascar;MDG;22-Mar-20;0;;;;
Madagascar;MDG;23-Mar-20;0;;;;
Madagascar;MDG;24-Mar-20;0;;;;
Madagascar;MDG;25-Mar-20;0;;;;
Madagascar;MDG;26-Mar-20;0;;;;
Madagascar;MDG;27-Mar-20;0;;;;
Madagascar;MDG;28-Mar-20;0;;;;
Madagascar;MDG;29-Mar-20;0;;;;
Madagascar;MDG;30-Mar-20;0;;;;
Madagascar;MDG;31-Mar-20;0;;;;
Madagascar;MDG;01-Apr-20;0;;;;
Madagascar;MDG;02-Apr-20;0;;;;
Madagascar;MDG;03-Apr-20;0;;;;
Madagascar;MDG;04-Apr-20;0;;;;
Madagascar;MDG;05-Apr-20;0;;;;
Malawi;MWI;03-Apr-20;0;;;;
Malawi;MWI;04-Apr-20;0;;;;
Malawi;MWI;05-Apr-20;0;;;;
Malaysia;MYS;31-Dec-19;0;;;;
Malaysia;MYS;01-Jan-20;0;;;;
Malaysia;MYS;02-Jan-20;0;;;;
Malaysia;MYS;03-Jan-20;0;;;;
Malaysia;MYS;04-Jan-20;0;;;;
Malaysia;MYS;05-Jan-20;0;;;;
Malaysia;MYS;06-Jan-20;0;;;;
Malaysia;MYS;07-Jan-20;0;;;;
Malaysia;MYS;08-Jan-20;0;;;;
Malaysia;MYS;09-Jan-20;0;;;;
Malaysia;MYS;10-Jan-20;0;;;;
Malaysia;MYS;11-Jan-20;0;;;;
Malaysia;MYS;12-Jan-20;0;;;;
Malaysia;MYS;13-Jan-20;0;;;;
Malaysia;MYS;14-Jan-20;0;;;;
Malaysia;MYS;15-Jan-20;0;;;;
Malaysia;MYS;16-Jan-20;0;;;;
Malaysia;MYS;17-Jan-20;0;;;;
Malaysia;MYS;18-Jan-20;0;;;;
Malaysia;MYS;19-Jan-20;0;;;;
Malaysia;MYS;20-Jan-20;0;;;;
Malaysia;MYS;21-Jan-20;0;;;;
Malaysia;MYS;22-Jan-20;0;;;;
Malaysia;MYS;23-Jan-20;0;;;;
Malaysia;MYS;24-Jan-20;0;;;;
Malaysia;MYS;25-Jan-20;0;;;;
Malaysia;MYS;26-Jan-20;0;;;;
Malaysia;MYS;27-Jan-20;0;;;;
Malaysia;MYS;28-Jan-20;0;;;;
Malaysia;MYS;29-Jan-20;0;;;;
Malaysia;MYS;30-Jan-20;0;;;;
Malaysia;MYS;31-Jan-20;0;;;;
Malaysia;MYS;01-Feb-20;0;;;;
Malaysia;MYS;02-Feb-20;0;;;;
Malaysia;MYS;03-Feb-20;0;;;;
Malaysia;MYS;04-Feb-20;0;;;;
Malaysia;MYS;05-Feb-20;0;;;;
Malaysia;MYS;06-Feb-20;0;;;;
Malaysia;MYS;07-Feb-20;0;;;;
Malaysia;MYS;08-Feb-20;0;;;;
Malaysia;MYS;09-Feb-20;0;;;;
Malaysia;MYS;10-Feb-20;0;;;;
Malaysia;MYS;11-Feb-20;0;;;;
Malaysia;MYS;12-Feb-20;0;;;;
Malaysia;MYS;13-Feb-20;0;;;;
Malaysia;MYS;14-Feb-20;0;;;;
Malaysia;MYS;15-Feb-20;0;;;;
Malaysia;MYS;16-Feb-20;0;;;;
Malaysia;MYS;17-Feb-20;0;;;;
Malaysia;MYS;18-Feb-20;0;;;;
Malaysia;MYS;19-Feb-20;0;;;;
Malaysia;MYS;20-Feb-20;0;;;;
Malaysia;MYS;21-Feb-20;0;;;;
Malaysia;MYS;22-Feb-20;0;;;;
Malaysia;MYS;23-Feb-20;0;;;;
Malaysia;MYS;24-Feb-20;0;;;;
Malaysia;MYS;25-Feb-20;0;;;;
Malaysia;MYS;26-Feb-20;0;;;;
Malaysia;MYS;27-Feb-20;0;;;;
Malaysia;MYS;28-Feb-20;0;;;;
Malaysia;MYS;29-Feb-20;0;;;;
Malaysia;MYS;01-Mar-20;0;;;;
Malaysia;MYS;02-Mar-20;0;;;;
Malaysia;MYS;04-Mar-20;0;;;;
Malaysia;MYS;05-Mar-20;0;;;;
Malaysia;MYS;06-Mar-20;0;;;;
Malaysia;MYS;07-Mar-20;0;;;;
Malaysia;MYS;08-Mar-20;0;;;;
Malaysia;MYS;09-Mar-20;0;;;;
Malaysia;MYS;10-Mar-20;0;;;;
Malaysia;MYS;11-Mar-20;0;;;;
Malaysia;MYS;12-Mar-20;0;;;;
Malaysia;MYS;13-Mar-20;0;;;;
Malaysia;MYS;14-Mar-20;0;;;;
Malaysia;MYS;15-Mar-20;0;;;;
Malaysia;MYS;16-Mar-20;0;;;;
Malaysia;MYS;17-Mar-20;0;;;;
Malaysia;MYS;18-Mar-20;2;;;;
Malaysia;MYS;19-Mar-20;2;;;;
Malaysia;MYS;20-Mar-20;2;;;;
Malaysia;MYS;21-Mar-20;2;;;;
Malaysia;MYS;22-Mar-20;4;;;;
Malaysia;MYS;23-Mar-20;10;;;;
Malaysia;MYS;24-Mar-20;14;;;;
Malaysia;MYS;25-Mar-20;15;;;;
Malaysia;MYS;26-Mar-20;19;;;;
Malaysia;MYS;27-Mar-20;23;;;;
Malaysia;MYS;28-Mar-20;26;;;;
Malaysia;MYS;29-Mar-20;27;;;;
Malaysia;MYS;30-Mar-20;34;;;;
Malaysia;MYS;31-Mar-20;37;;;;
Malaysia;MYS;01-Apr-20;37;;;;
Malaysia;MYS;02-Apr-20;45;;;;
Malaysia;MYS;03-Apr-20;50;;;;
Malaysia;MYS;04-Apr-20;53;;;;
Malaysia;MYS;05-Apr-20;57;;;;
Maldives;MDV;08-Mar-20;0;;;;
Maldives;MDV;09-Mar-20;0;;;;
Maldives;MDV;11-Mar-20;0;;;;
Maldives;MDV;12-Mar-20;0;;;;
Maldives;MDV;14-Mar-20;0;;;;
Maldives;MDV;15-Mar-20;0;;;;
Maldives;MDV;16-Mar-20;0;;;;
Maldives;MDV;17-Mar-20;0;;;;
Maldives;MDV;18-Mar-20;0;;;;
Maldives;MDV;19-Mar-20;0;;;;
Maldives;MDV;20-Mar-20;0;;;;
Maldives;MDV;21-Mar-20;0;;;;
Maldives;MDV;22-Mar-20;0;;;;
Maldives;MDV;23-Mar-20;0;;;;
Maldives;MDV;24-Mar-20;0;;;;
Maldives;MDV;25-Mar-20;0;;;;
Maldives;MDV;26-Mar-20;0;;;;
Maldives;MDV;27-Mar-20;0;;;;
Maldives;MDV;28-Mar-20;0;;;;
Maldives;MDV;29-Mar-20;0;;;;
Maldives;MDV;30-Mar-20;0;;;;
Maldives;MDV;31-Mar-20;0;;;;
Maldives;MDV;01-Apr-20;0;;;;
Maldives;MDV;02-Apr-20;0;;;;
Maldives;MDV;03-Apr-20;0;;;;
Maldives;MDV;04-Apr-20;0;;;;
Maldives;MDV;05-Apr-20;0;;;;
Mali;MLI;26-Mar-20;0;;;;
Mali;MLI;27-Mar-20;0;;;;
Mali;MLI;28-Mar-20;0;;;;
Mali;MLI;29-Mar-20;0;;;;
Mali;MLI;30-Mar-20;0;;;;
Mali;MLI;31-Mar-20;0;;;;
Mali;MLI;01-Apr-20;1;;;;
Mali;MLI;02-Apr-20;1;;;;
Mali;MLI;03-Apr-20;3;;;;
Mali;MLI;04-Apr-20;3;;;;
Mali;MLI;05-Apr-20;3;;;;
Malta;MLT;08-Mar-20;0;;;;
Malta;MLT;10-Mar-20;0;;;;
Malta;MLT;12-Mar-20;0;;;;
Malta;MLT;13-Mar-20;0;;;;
Malta;MLT;14-Mar-20;0;;;;
Malta;MLT;15-Mar-20;0;;;;
Malta;MLT;16-Mar-20;0;;;;
Malta;MLT;17-Mar-20;0;;;;
Malta;MLT;18-Mar-20;0;;;;
Malta;MLT;19-Mar-20;0;;;;
Malta;MLT;20-Mar-20;0;;;;
Malta;MLT;21-Mar-20;0;;;;
Malta;MLT;22-Mar-20;0;;;;
Malta;MLT;23-Mar-20;0;;;;
Malta;MLT;24-Mar-20;0;;;;
Malta;MLT;25-Mar-20;0;;;;
Malta;MLT;26-Mar-20;0;;;;
Malta;MLT;27-Mar-20;0;;;;
Malta;MLT;28-Mar-20;0;;;;
Malta;MLT;29-Mar-20;0;;;;
Malta;MLT;30-Mar-20;0;;;;
Malta;MLT;31-Mar-20;0;;;;
Malta;MLT;01-Apr-20;0;;;;
Malta;MLT;02-Apr-20;0;;;;
Malta;MLT;03-Apr-20;0;;;;
Malta;MLT;04-Apr-20;0;;;;
Malta;MLT;05-Apr-20;0;;;;
Mauritania;MRT;15-Mar-20;0;;;;
Mauritania;MRT;16-Mar-20;0;;;;
Mauritania;MRT;17-Mar-20;0;;;;
Mauritania;MRT;18-Mar-20;0;;;;
Mauritania;MRT;19-Mar-20;0;;;;
Mauritania;MRT;20-Mar-20;0;;;;
Mauritania;MRT;21-Mar-20;0;;;;
Mauritania;MRT;22-Mar-20;0;;;;
Mauritania;MRT;23-Mar-20;0;;;;
Mauritania;MRT;24-Mar-20;0;;;;
Mauritania;MRT;25-Mar-20;0;;;;
Mauritania;MRT;26-Mar-20;0;;;;
Mauritania;MRT;27-Mar-20;0;;;;
Mauritania;MRT;28-Mar-20;0;;;;
Mauritania;MRT;29-Mar-20;0;;;;
Mauritania;MRT;30-Mar-20;0;;;;
Mauritania;MRT;31-Mar-20;0;;;;
Mauritania;MRT;01-Apr-20;0;;;;
Mauritania;MRT;02-Apr-20;0;;;;
Mauritania;MRT;03-Apr-20;1;;;;
Mauritania;MRT;04-Apr-20;1;;;;
Mauritania;MRT;05-Apr-20;1;;;;
Mauritius;MUS;20-Mar-20;0;;;;
Mauritius;MUS;21-Mar-20;0;;;;
Mauritius;MUS;22-Mar-20;1;;;;
Mauritius;MUS;23-Mar-20;2;;;;
Mauritius;MUS;24-Mar-20;2;;;;
Mauritius;MUS;25-Mar-20;2;;;;
Mauritius;MUS;26-Mar-20;2;;;;
Mauritius;MUS;27-Mar-20;2;;;;
Mauritius;MUS;28-Mar-20;2;;;;
Mauritius;MUS;29-Mar-20;2;;;;
Mauritius;MUS;30-Mar-20;3;;;;
Mauritius;MUS;31-Mar-20;3;;;;
Mauritius;MUS;01-Apr-20;3;;;;
Mauritius;MUS;02-Apr-20;5;;;;
Mauritius;MUS;03-Apr-20;7;;;;
Mauritius;MUS;04-Apr-20;7;;;;
Mauritius;MUS;05-Apr-20;7;;;;
Mexico;MEX;31-Dec-19;0;;;;
Mexico;MEX;01-Jan-20;0;;;;
Mexico;MEX;02-Jan-20;0;;;;
Mexico;MEX;03-Jan-20;0;;;;
Mexico;MEX;04-Jan-20;0;;;;
Mexico;MEX;05-Jan-20;0;;;;
Mexico;MEX;06-Jan-20;0;;;;
Mexico;MEX;07-Jan-20;0;;;;
Mexico;MEX;08-Jan-20;0;;;;
Mexico;MEX;09-Jan-20;0;;;;
Mexico;MEX;10-Jan-20;0;;;;
Mexico;MEX;11-Jan-20;0;;;;
Mexico;MEX;12-Jan-20;0;;;;
Mexico;MEX;13-Jan-20;0;;;;
Mexico;MEX;14-Jan-20;0;;;;
Mexico;MEX;15-Jan-20;0;;;;
Mexico;MEX;16-Jan-20;0;;;;
Mexico;MEX;17-Jan-20;0;;;;
Mexico;MEX;18-Jan-20;0;;;;
Mexico;MEX;19-Jan-20;0;;;;
Mexico;MEX;20-Jan-20;0;;;;
Mexico;MEX;21-Jan-20;0;;;;
Mexico;MEX;22-Jan-20;0;;;;
Mexico;MEX;23-Jan-20;0;;;;
Mexico;MEX;24-Jan-20;0;;;;
Mexico;MEX;25-Jan-20;0;;;;
Mexico;MEX;26-Jan-20;0;;;;
Mexico;MEX;27-Jan-20;0;;;;
Mexico;MEX;28-Jan-20;0;;;;
Mexico;MEX;29-Jan-20;0;;;;
Mexico;MEX;30-Jan-20;0;;;;
Mexico;MEX;31-Jan-20;0;;;;
Mexico;MEX;01-Feb-20;0;;;;
Mexico;MEX;02-Feb-20;0;;;;
Mexico;MEX;03-Feb-20;0;;;;
Mexico;MEX;04-Feb-20;0;;;;
Mexico;MEX;05-Feb-20;0;;;;
Mexico;MEX;06-Feb-20;0;;;;
Mexico;MEX;07-Feb-20;0;;;;
Mexico;MEX;08-Feb-20;0;;;;
Mexico;MEX;09-Feb-20;0;;;;
Mexico;MEX;10-Feb-20;0;;;;
Mexico;MEX;11-Feb-20;0;;;;
Mexico;MEX;12-Feb-20;0;;;;
Mexico;MEX;13-Feb-20;0;;;;
Mexico;MEX;14-Feb-20;0;;;;
Mexico;MEX;15-Feb-20;0;;;;
Mexico;MEX;16-Feb-20;0;;;;
Mexico;MEX;17-Feb-20;0;;;;
Mexico;MEX;18-Feb-20;0;;;;
Mexico;MEX;19-Feb-20;0;;;;
Mexico;MEX;20-Feb-20;0;;;;
Mexico;MEX;21-Feb-20;0;;;;
Mexico;MEX;22-Feb-20;0;;;;
Mexico;MEX;23-Feb-20;0;;;;
Mexico;MEX;24-Feb-20;0;;;;
Mexico;MEX;25-Feb-20;0;;;;
Mexico;MEX;26-Feb-20;0;;;;
Mexico;MEX;27-Feb-20;0;;;;
Mexico;MEX;28-Feb-20;0;;;;
Mexico;MEX;29-Feb-20;0;;;;
Mexico;MEX;01-Mar-20;0;;;;
Mexico;MEX;02-Mar-20;0;;;;
Mexico;MEX;09-Mar-20;0;;;;
Mexico;MEX;12-Mar-20;0;;;;
Mexico;MEX;13-Mar-20;0;;;;
Mexico;MEX;14-Mar-20;0;;;;
Mexico;MEX;15-Mar-20;0;;;;
Mexico;MEX;16-Mar-20;0;;;;
Mexico;MEX;17-Mar-20;0;;;;
Mexico;MEX;18-Mar-20;0;;;;
Mexico;MEX;19-Mar-20;0;;;;
Mexico;MEX;20-Mar-20;0;;;;
Mexico;MEX;21-Mar-20;2;;;;
Mexico;MEX;22-Mar-20;2;;;;
Mexico;MEX;23-Mar-20;2;;;;
Mexico;MEX;24-Mar-20;4;;;;
Mexico;MEX;25-Mar-20;5;;;;
Mexico;MEX;26-Mar-20;5;;;;
Mexico;MEX;27-Mar-20;8;;;;
Mexico;MEX;28-Mar-20;12;;;;
Mexico;MEX;29-Mar-20;16;;;;
Mexico;MEX;30-Mar-20;20;;;;
Mexico;MEX;31-Mar-20;28;;;;
Mexico;MEX;01-Apr-20;29;;;;
Mexico;MEX;02-Apr-20;37;;;;
Mexico;MEX;03-Apr-20;37;;;;
Mexico;MEX;04-Apr-20;60;;;;
Mexico;MEX;05-Apr-20;79;;;;
Moldova;MDA;08-Mar-20;0;;;;
Moldova;MDA;11-Mar-20;0;;;;
Moldova;MDA;12-Mar-20;0;;;;
Moldova;MDA;13-Mar-20;0;;;;
Moldova;MDA;14-Mar-20;0;;;;
Moldova;MDA;15-Mar-20;0;;;;
Moldova;MDA;16-Mar-20;0;;;;
Moldova;MDA;17-Mar-20;0;;;;
Moldova;MDA;18-Mar-20;0;;;;
Moldova;MDA;19-Mar-20;1;;;;
Moldova;MDA;20-Mar-20;1;;;;
Moldova;MDA;21-Mar-20;1;;;;
Moldova;MDA;22-Mar-20;1;;;;
Moldova;MDA;23-Mar-20;1;;;;
Moldova;MDA;24-Mar-20;1;;;;
Moldova;MDA;25-Mar-20;1;;;;
Moldova;MDA;26-Mar-20;1;;;;
Moldova;MDA;27-Mar-20;1;;;;
Moldova;MDA;28-Mar-20;2;;;;
Moldova;MDA;29-Mar-20;2;;;;
Moldova;MDA;30-Mar-20;2;;;;
Moldova;MDA;31-Mar-20;2;;;;
Moldova;MDA;01-Apr-20;4;;;;
Moldova;MDA;02-Apr-20;5;;;;
Moldova;MDA;03-Apr-20;6;;;;
Moldova;MDA;04-Apr-20;8;;;;
Moldova;MDA;05-Apr-20;12;;;;
Monaco;MCO;31-Dec-19;0;;;;
Monaco;MCO;01-Jan-20;0;;;;
Monaco;MCO;02-Jan-20;0;;;;
Monaco;MCO;03-Jan-20;0;;;;
Monaco;MCO;04-Jan-20;0;;;;
Monaco;MCO;05-Jan-20;0;;;;
Monaco;MCO;06-Jan-20;0;;;;
Monaco;MCO;07-Jan-20;0;;;;
Monaco;MCO;08-Jan-20;0;;;;
Monaco;MCO;09-Jan-20;0;;;;
Monaco;MCO;10-Jan-20;0;;;;
Monaco;MCO;11-Jan-20;0;;;;
Monaco;MCO;12-Jan-20;0;;;;
Monaco;MCO;13-Jan-20;0;;;;
Monaco;MCO;14-Jan-20;0;;;;
Monaco;MCO;15-Jan-20;0;;;;
