Entity,Code,Date,Total confirmed cases (cases),Daily new confirmed cases (cases)
Austria,AUT,6-Jan-20,0,0
Austria,AUT,7-Jan-20,0,0
Austria,AUT,8-Jan-20,0,0
Austria,AUT,9-Jan-20,0,0
Austria,AUT,10-Jan-20,0,0
Austria,AUT,11-Jan-20,0,0
Austria,AUT,12-Jan-20,0,0
Austria,AUT,13-Jan-20,0,0
Austria,AUT,14-Jan-20,0,0
Austria,AUT,15-Jan-20,0,0
Austria,AUT,16-Jan-20,0,0
Austria,AUT,17-Jan-20,0,0
Austria,AUT,18-Jan-20,0,0
Austria,AUT,19-Jan-20,0,0
Austria,AUT,20-Jan-20,0,0
Austria,AUT,21-Jan-20,0,0
Austria,AUT,22-Jan-20,0,0
Austria,AUT,23-Jan-20,0,0
Austria,AUT,24-Jan-20,0,0
Austria,AUT,25-Jan-20,0,0
Austria,AUT,26-Jan-20,0,0
Austria,AUT,27-Jan-20,0,0
Austria,AUT,28-Jan-20,0,0
Austria,AUT,29-Jan-20,0,0
Austria,AUT,30-Jan-20,0,0
Austria,AUT,31-Jan-20,0,0
Austria,AUT,1-Feb-20,0,0
Austria,AUT,2-Feb-20,0,0
Austria,AUT,3-Feb-20,0,0
Austria,AUT,4-Feb-20,0,0
Austria,AUT,5-Feb-20,0,0
Austria,AUT,6-Feb-20,0,0
Austria,AUT,7-Feb-20,0,0
Austria,AUT,8-Feb-20,0,0
Austria,AUT,9-Feb-20,0,0
Austria,AUT,10-Feb-20,0,0
Austria,AUT,11-Feb-20,0,0
Austria,AUT,12-Feb-20,0,0
Austria,AUT,13-Feb-20,0,0
Austria,AUT,14-Feb-20,0,0
Austria,AUT,15-Feb-20,0,0
Austria,AUT,16-Feb-20,0,0
Austria,AUT,17-Feb-20,0,0
Austria,AUT,18-Feb-20,0,0
Austria,AUT,19-Feb-20,0,0
Austria,AUT,20-Feb-20,0,0
Austria,AUT,21-Feb-20,0,0
Austria,AUT,22-Feb-20,0,0
Austria,AUT,23-Feb-20,0,0
Austria,AUT,24-Feb-20,0,0
Austria,AUT,25-Feb-20,0,0
Austria,AUT,26-Feb-20,2,2
Austria,AUT,27-Feb-20,2,0
Austria,AUT,28-Feb-20,5,3
Austria,AUT,29-Feb-20,7,2
Austria,AUT,1-Mar-20,10,3
Austria,AUT,2-Mar-20,14,4
Austria,AUT,3-Mar-20,18,4
Austria,AUT,4-Mar-20,24,6
Austria,AUT,5-Mar-20,29,5
Austria,AUT,6-Mar-20,41,12
Austria,AUT,7-Mar-20,74,33
Austria,AUT,8-Mar-20,99,25
Austria,AUT,9-Mar-20,102,3
Austria,AUT,10-Mar-20,131,29
Austria,AUT,11-Mar-20,182,51
Austria,AUT,12-Mar-20,246,64
Austria,AUT,13-Mar-20,361,115
Austria,AUT,14-Mar-20,504,143
Austria,AUT,15-Mar-20,655,151
Austria,AUT,16-Mar-20,860,205
Austria,AUT,17-Mar-20,1016,156
Austria,AUT,18-Mar-20,1332,316
Austria,AUT,19-Mar-20,1646,314
Austria,AUT,20-Mar-20,2196,550
Austria,AUT,21-Mar-20,2649,453
Austria,AUT,22-Mar-20,3024,375
Austria,AUT,23-Mar-20,3631,607
Austria,AUT,24-Mar-20,4486,855
Austria,AUT,25-Mar-20,5282,796
Austria,AUT,26-Mar-20,5888,606
Austria,AUT,27-Mar-20,7029,1141
Austria,AUT,28-Mar-20,7697,668
Austria,AUT,29-Mar-20,8291,594
Austria,AUT,30-Mar-20,8813,522
Austria,AUT,31-Mar-20,9618,805
Austria,AUT,1-Apr-20,10182,564
Austria,AUT,2-Apr-20,10711,529
Austria,AUT,3-Apr-20,11129,418
Austria,AUT,4-Apr-20,11525,396
Azerbaijan,AZE,31-Dec-19,0,0
Azerbaijan,AZE,1-Jan-20,0,0
Azerbaijan,AZE,2-Jan-20,0,0
Azerbaijan,AZE,3-Jan-20,0,0
Azerbaijan,AZE,4-Jan-20,0,0
Azerbaijan,AZE,5-Jan-20,0,0
Azerbaijan,AZE,6-Jan-20,0,0
Azerbaijan,AZE,7-Jan-20,0,0
Azerbaijan,AZE,8-Jan-20,0,0
Azerbaijan,AZE,9-Jan-20,0,0
Azerbaijan,AZE,10-Jan-20,0,0
Azerbaijan,AZE,11-Jan-20,0,0
Azerbaijan,AZE,12-Jan-20,0,0
Azerbaijan,AZE,13-Jan-20,0,0
Azerbaijan,AZE,14-Jan-20,0,0
Azerbaijan,AZE,15-Jan-20,0,0
Azerbaijan,AZE,16-Jan-20,0,0
Azerbaijan,AZE,17-Jan-20,0,0
Azerbaijan,AZE,18-Jan-20,0,0
Azerbaijan,AZE,19-Jan-20,0,0
Azerbaijan,AZE,20-Jan-20,0,0
Azerbaijan,AZE,21-Jan-20,0,0
Azerbaijan,AZE,22-Jan-20,0,0
Azerbaijan,AZE,23-Jan-20,0,0
Azerbaijan,AZE,24-Jan-20,0,0
Azerbaijan,AZE,25-Jan-20,0,0
Azerbaijan,AZE,26-Jan-20,0,0
Azerbaijan,AZE,27-Jan-20,0,0
Azerbaijan,AZE,28-Jan-20,0,0
Azerbaijan,AZE,29-Jan-20,0,0
Azerbaijan,AZE,30-Jan-20,0,0
Azerbaijan,AZE,31-Jan-20,0,0
Azerbaijan,AZE,1-Feb-20,0,0
Azerbaijan,AZE,2-Feb-20,0,0
Azerbaijan,AZE,3-Feb-20,0,0
Azerbaijan,AZE,4-Feb-20,0,0
Azerbaijan,AZE,5-Feb-20,0,0
Azerbaijan,AZE,6-Feb-20,0,0
Azerbaijan,AZE,7-Feb-20,0,0
Azerbaijan,AZE,8-Feb-20,0,0
Azerbaijan,AZE,9-Feb-20,0,0
Azerbaijan,AZE,10-Feb-20,0,0
Azerbaijan,AZE,11-Feb-20,0,0
Azerbaijan,AZE,12-Feb-20,0,0
Azerbaijan,AZE,13-Feb-20,0,0
Azerbaijan,AZE,14-Feb-20,0,0
Azerbaijan,AZE,15-Feb-20,0,0
Azerbaijan,AZE,16-Feb-20,0,0
Azerbaijan,AZE,17-Feb-20,0,0
Azerbaijan,AZE,18-Feb-20,0,0
Azerbaijan,AZE,19-Feb-20,0,0
Azerbaijan,AZE,20-Feb-20,0,0
Azerbaijan,AZE,21-Feb-20,0,0
Azerbaijan,AZE,22-Feb-20,0,0
Azerbaijan,AZE,23-Feb-20,0,0
Azerbaijan,AZE,24-Feb-20,0,0
Azerbaijan,AZE,25-Feb-20,0,0
Azerbaijan,AZE,26-Feb-20,0,0
Azerbaijan,AZE,27-Feb-20,0,0
Azerbaijan,AZE,28-Feb-20,0,0
Azerbaijan,AZE,29-Feb-20,1,1
Azerbaijan,AZE,1-Mar-20,1,0
Azerbaijan,AZE,2-Mar-20,3,2
Azerbaijan,AZE,6-Mar-20,6,3
Azerbaijan,AZE,7-Mar-20,9,3
Azerbaijan,AZE,11-Mar-20,11,2
Azerbaijan,AZE,12-Mar-20,13,2
Azerbaijan,AZE,13-Mar-20,13,0
Azerbaijan,AZE,15-Mar-20,19,6
Azerbaijan,AZE,16-Mar-20,19,0
Azerbaijan,AZE,17-Mar-20,19,0
Azerbaijan,AZE,18-Mar-20,28,9
Azerbaijan,AZE,19-Mar-20,34,6
Azerbaijan,AZE,20-Mar-20,44,10
Azerbaijan,AZE,21-Mar-20,44,0
Azerbaijan,AZE,22-Mar-20,53,9
Azerbaijan,AZE,23-Mar-20,65,12
Azerbaijan,AZE,24-Mar-20,72,7
Azerbaijan,AZE,25-Mar-20,87,15
Azerbaijan,AZE,26-Mar-20,93,6
Azerbaijan,AZE,27-Mar-20,122,29
Azerbaijan,AZE,28-Mar-20,165,43
Azerbaijan,AZE,29-Mar-20,182,17
Azerbaijan,AZE,30-Mar-20,209,27
Azerbaijan,AZE,31-Mar-20,273,64
Azerbaijan,AZE,1-Apr-20,298,25
Azerbaijan,AZE,2-Apr-20,359,61
Azerbaijan,AZE,3-Apr-20,400,41
Azerbaijan,AZE,4-Apr-20,443,43
Bahamas,BHS,16-Mar-20,1,1
Bahamas,BHS,17-Mar-20,1,0
Bahamas,BHS,20-Mar-20,3,2
Bahamas,BHS,21-Mar-20,4,1
Bahamas,BHS,22-Mar-20,4,0
Bahamas,BHS,23-Mar-20,4,0
Bahamas,BHS,24-Mar-20,4,0
Bahamas,BHS,25-Mar-20,4,0
Bahamas,BHS,26-Mar-20,5,1
Bahamas,BHS,27-Mar-20,9,4
Bahamas,BHS,28-Mar-20,9,0
Bahamas,BHS,29-Mar-20,11,2
Bahamas,BHS,30-Mar-20,14,3
Bahamas,BHS,31-Mar-20,14,0
Bahamas,BHS,1-Apr-20,15,1
Bahamas,BHS,2-Apr-20,21,6
Bahamas,BHS,3-Apr-20,24,3
Bahamas,BHS,4-Apr-20,24,0
Bahrain,BHR,31-Dec-19,0,0
Bahrain,BHR,1-Jan-20,0,0
Bahrain,BHR,2-Jan-20,0,0
Bahrain,BHR,3-Jan-20,0,0
Bahrain,BHR,4-Jan-20,0,0
Bahrain,BHR,5-Jan-20,0,0
Bahrain,BHR,6-Jan-20,0,0
Bahrain,BHR,7-Jan-20,0,0
Bahrain,BHR,8-Jan-20,0,0
Bahrain,BHR,9-Jan-20,0,0
Bahrain,BHR,10-Jan-20,0,0
Bahrain,BHR,11-Jan-20,0,0
Bahrain,BHR,12-Jan-20,0,0
Bahrain,BHR,13-Jan-20,0,0
Bahrain,BHR,14-Jan-20,0,0
Bahrain,BHR,15-Jan-20,0,0
Bahrain,BHR,16-Jan-20,0,0
Bahrain,BHR,17-Jan-20,0,0
Bahrain,BHR,18-Jan-20,0,0
Bahrain,BHR,19-Jan-20,0,0
Bahrain,BHR,20-Jan-20,0,0
Bahrain,BHR,21-Jan-20,0,0
Bahrain,BHR,22-Jan-20,0,0
Bahrain,BHR,23-Jan-20,0,0
Bahrain,BHR,24-Jan-20,0,0
Bahrain,BHR,25-Jan-20,0,0
Bahrain,BHR,26-Jan-20,0,0
Bahrain,BHR,27-Jan-20,0,0
Bahrain,BHR,28-Jan-20,0,0
Bahrain,BHR,29-Jan-20,0,0
Bahrain,BHR,30-Jan-20,0,0
Bahrain,BHR,31-Jan-20,0,0
Bahrain,BHR,1-Feb-20,0,0
Bahrain,BHR,2-Feb-20,0,0
Bahrain,BHR,3-Feb-20,0,0
Bahrain,BHR,4-Feb-20,0,0
Bahrain,BHR,5-Feb-20,0,0
Bahrain,BHR,6-Feb-20,0,0
Bahrain,BHR,7-Feb-20,0,0
Bahrain,BHR,8-Feb-20,0,0
Bahrain,BHR,9-Feb-20,0,0
Bahrain,BHR,10-Feb-20,0,0
Bahrain,BHR,11-Feb-20,0,0
Bahrain,BHR,12-Feb-20,0,0
Bahrain,BHR,13-Feb-20,0,0
Bahrain,BHR,14-Feb-20,0,0
Bahrain,BHR,15-Feb-20,0,0
Bahrain,BHR,16-Feb-20,0,0
Bahrain,BHR,17-Feb-20,0,0
Bahrain,BHR,18-Feb-20,0,0
Bahrain,BHR,19-Feb-20,0,0
Bahrain,BHR,20-Feb-20,0,0
Bahrain,BHR,21-Feb-20,0,0
Bahrain,BHR,22-Feb-20,0,0
Bahrain,BHR,23-Feb-20,0,0
Bahrain,BHR,24-Feb-20,1,1
Bahrain,BHR,25-Feb-20,2,1
Bahrain,BHR,26-Feb-20,23,21
Bahrain,BHR,27-Feb-20,33,10
Bahrain,BHR,28-Feb-20,33,0
Bahrain,BHR,29-Feb-20,38,5
Bahrain,BHR,1-Mar-20,41,3
Bahrain,BHR,2-Mar-20,47,6
Bahrain,BHR,4-Mar-20,49,2
Bahrain,BHR,5-Mar-20,52,3
Bahrain,BHR,6-Mar-20,52,0
Bahrain,BHR,7-Mar-20,56,4
Bahrain,BHR,8-Mar-20,63,7
Bahrain,BHR,9-Mar-20,79,16
Bahrain,BHR,10-Mar-20,109,30
Bahrain,BHR,11-Mar-20,110,1
Bahrain,BHR,12-Mar-20,162,52
Bahrain,BHR,13-Mar-20,162,0
Bahrain,BHR,14-Mar-20,210,48
Bahrain,BHR,15-Mar-20,211,1
Bahrain,BHR,16-Mar-20,214,3
Bahrain,BHR,17-Mar-20,221,7
Bahrain,BHR,18-Mar-20,237,16
Bahrain,BHR,19-Mar-20,256,19
Bahrain,BHR,20-Mar-20,269,13
Bahrain,BHR,21-Mar-20,285,16
Bahrain,BHR,22-Mar-20,306,21
Bahrain,BHR,23-Mar-20,334,28
Bahrain,BHR,24-Mar-20,339,5
Bahrain,BHR,25-Mar-20,390,51
Bahrain,BHR,26-Mar-20,419,29
Bahrain,BHR,27-Mar-20,458,39
Bahrain,BHR,28-Mar-20,466,8
Bahrain,BHR,29-Mar-20,473,7
Bahrain,BHR,30-Mar-20,500,27
Bahrain,BHR,31-Mar-20,515,15
Bahrain,BHR,1-Apr-20,567,52
Bahrain,BHR,2-Apr-20,569,2
Bahrain,BHR,3-Apr-20,643,74
Bahrain,BHR,4-Apr-20,643,0
Bangladesh,BGD,9-Mar-20,3,3
Bangladesh,BGD,15-Mar-20,3,0
Bangladesh,BGD,17-Mar-20,5,2
Bangladesh,BGD,18-Mar-20,8,3
Bangladesh,BGD,19-Mar-20,10,2
Bangladesh,BGD,20-Mar-20,10,0
Bangladesh,BGD,21-Mar-20,17,7
Bangladesh,BGD,22-Mar-20,24,7
Bangladesh,BGD,23-Mar-20,27,3
Bangladesh,BGD,24-Mar-20,33,6
Bangladesh,BGD,25-Mar-20,39,6
Bangladesh,BGD,26-Mar-20,39,0
Bangladesh,BGD,27-Mar-20,48,9
Bangladesh,BGD,28-Mar-20,48,0
Bangladesh,BGD,29-Mar-20,48,0
Bangladesh,BGD,30-Mar-20,49,1
Bangladesh,BGD,31-Mar-20,49,0
Bangladesh,BGD,1-Apr-20,51,2
Bangladesh,BGD,2-Apr-20,54,3
Bangladesh,BGD,3-Apr-20,56,2
Bangladesh,BGD,4-Apr-20,61,5
Barbados,BRB,18-Mar-20,1,1
Barbados,BRB,19-Mar-20,1,0
Barbados,BRB,20-Mar-20,2,1
Barbados,BRB,21-Mar-20,6,4
Barbados,BRB,22-Mar-20,14,8
Barbados,BRB,23-Mar-20,17,3
Barbados,BRB,24-Mar-20,17,0
Barbados,BRB,25-Mar-20,18,1
Barbados,BRB,26-Mar-20,18,0
Barbados,BRB,27-Mar-20,24,6
Barbados,BRB,28-Mar-20,24,0
Barbados,BRB,29-Mar-20,26,2
Barbados,BRB,30-Mar-20,33,7
Barbados,BRB,31-Mar-20,34,1
Barbados,BRB,1-Apr-20,34,0
Barbados,BRB,2-Apr-20,45,11
Barbados,BRB,3-Apr-20,45,0
Barbados,BRB,4-Apr-20,45,0
Belarus,BLR,31-Dec-19,0,0
Belarus,BLR,1-Jan-20,0,0
Belarus,BLR,2-Jan-20,0,0
Belarus,BLR,3-Jan-20,0,0
Belarus,BLR,4-Jan-20,0,0
Belarus,BLR,5-Jan-20,0,0
Belarus,BLR,6-Jan-20,0,0
Belarus,BLR,7-Jan-20,0,0
Belarus,BLR,8-Jan-20,0,0
Belarus,BLR,9-Jan-20,0,0
Belarus,BLR,10-Jan-20,0,0
Belarus,BLR,11-Jan-20,0,0
Belarus,BLR,12-Jan-20,0,0
Belarus,BLR,13-Jan-20,0,0
Belarus,BLR,14-Jan-20,0,0
Belarus,BLR,15-Jan-20,0,0
Belarus,BLR,16-Jan-20,0,0
Belarus,BLR,17-Jan-20,0,0
Belarus,BLR,18-Jan-20,0,0
Belarus,BLR,19-Jan-20,0,0
Belarus,BLR,20-Jan-20,0,0
Belarus,BLR,21-Jan-20,0,0
Belarus,BLR,22-Jan-20,0,0
Belarus,BLR,23-Jan-20,0,0
Belarus,BLR,24-Jan-20,0,0
Belarus,BLR,25-Jan-20,0,0
Belarus,BLR,26-Jan-20,0,0
Belarus,BLR,27-Jan-20,0,0
Belarus,BLR,28-Jan-20,0,0
Belarus,BLR,29-Jan-20,0,0
Belarus,BLR,30-Jan-20,0,0
Belarus,BLR,31-Jan-20,0,0
Belarus,BLR,1-Feb-20,0,0
Belarus,BLR,2-Feb-20,0,0
Belarus,BLR,3-Feb-20,0,0
Belarus,BLR,4-Feb-20,0,0
Belarus,BLR,5-Feb-20,0,0
Belarus,BLR,6-Feb-20,0,0
Belarus,BLR,7-Feb-20,0,0
Belarus,BLR,8-Feb-20,0,0
Belarus,BLR,9-Feb-20,0,0
Belarus,BLR,10-Feb-20,0,0
Belarus,BLR,11-Feb-20,0,0
Belarus,BLR,12-Feb-20,0,0
Belarus,BLR,13-Feb-20,0,0
Belarus,BLR,14-Feb-20,0,0
Belarus,BLR,15-Feb-20,0,0
Belarus,BLR,16-Feb-20,0,0
Belarus,BLR,17-Feb-20,0,0
Belarus,BLR,18-Feb-20,0,0
Belarus,BLR,19-Feb-20,0,0
Belarus,BLR,20-Feb-20,0,0
Belarus,BLR,21-Feb-20,0,0
Belarus,BLR,22-Feb-20,0,0
Belarus,BLR,23-Feb-20,0,0
Belarus,BLR,24-Feb-20,0,0
Belarus,BLR,25-Feb-20,0,0
Belarus,BLR,26-Feb-20,0,0
Belarus,BLR,27-Feb-20,0,0
Belarus,BLR,28-Feb-20,1,1
Belarus,BLR,29-Feb-20,1,0
Belarus,BLR,1-Mar-20,1,0
Belarus,BLR,2-Mar-20,1,0
Belarus,BLR,4-Mar-20,4,3
Belarus,BLR,5-Mar-20,6,2
Belarus,BLR,11-Mar-20,9,3
Belarus,BLR,12-Mar-20,12,3
Belarus,BLR,13-Mar-20,21,9
Belarus,BLR,16-Mar-20,27,6
Belarus,BLR,17-Mar-20,36,9
Belarus,BLR,18-Mar-20,36,0
Belarus,BLR,19-Mar-20,46,10
Belarus,BLR,20-Mar-20,57,11
Belarus,BLR,21-Mar-20,57,0
Belarus,BLR,22-Mar-20,76,19
Belarus,BLR,23-Mar-20,76,0
Belarus,BLR,24-Mar-20,81,5
Belarus,BLR,25-Mar-20,81,0
Belarus,BLR,26-Mar-20,86,5
Belarus,BLR,27-Mar-20,86,0
Belarus,BLR,28-Mar-20,94,8
Belarus,BLR,29-Mar-20,94,0
Belarus,BLR,30-Mar-20,94,0
Belarus,BLR,31-Mar-20,105,11
Belarus,BLR,1-Apr-20,152,47
Belarus,BLR,2-Apr-20,152,0
Belarus,BLR,3-Apr-20,254,102
Belarus,BLR,4-Apr-20,351,97
Belgium,BEL,31-Dec-19,0,0
Belgium,BEL,1-Jan-20,0,0
Belgium,BEL,2-Jan-20,0,0
Belgium,BEL,3-Jan-20,0,0
Belgium,BEL,4-Jan-20,0,0
Belgium,BEL,5-Jan-20,0,0
Belgium,BEL,6-Jan-20,0,0
Belgium,BEL,7-Jan-20,0,0
Belgium,BEL,8-Jan-20,0,0
Belgium,BEL,9-Jan-20,0,0
Belgium,BEL,10-Jan-20,0,0
Belgium,BEL,11-Jan-20,0,0
Belgium,BEL,12-Jan-20,0,0
Belgium,BEL,13-Jan-20,0,0
Belgium,BEL,14-Jan-20,0,0
Belgium,BEL,15-Jan-20,0,0
Belgium,BEL,16-Jan-20,0,0
Belgium,BEL,17-Jan-20,0,0
Belgium,BEL,18-Jan-20,0,0
Belgium,BEL,19-Jan-20,0,0
Belgium,BEL,20-Jan-20,0,0
Belgium,BEL,21-Jan-20,0,0
Belgium,BEL,22-Jan-20,0,0
Belgium,BEL,23-Jan-20,0,0
Belgium,BEL,24-Jan-20,0,0
Belgium,BEL,25-Jan-20,0,0
Belgium,BEL,26-Jan-20,0,0
Belgium,BEL,27-Jan-20,0,0
Belgium,BEL,28-Jan-20,0,0
Belgium,BEL,29-Jan-20,0,0
Belgium,BEL,30-Jan-20,0,0
Belgium,BEL,31-Jan-20,0,0
Belgium,BEL,1-Feb-20,0,0
Belgium,BEL,2-Feb-20,0,0
Belgium,BEL,3-Feb-20,0,0
Belgium,BEL,4-Feb-20,1,1
Belgium,BEL,5-Feb-20,1,0
Belgium,BEL,6-Feb-20,1,0
Belgium,BEL,7-Feb-20,1,0
Belgium,BEL,8-Feb-20,1,0
Belgium,BEL,9-Feb-20,1,0
Belgium,BEL,10-Feb-20,1,0
Belgium,BEL,11-Feb-20,1,0
Belgium,BEL,12-Feb-20,1,0
Belgium,BEL,13-Feb-20,1,0
Belgium,BEL,14-Feb-20,1,0
Belgium,BEL,15-Feb-20,1,0
Belgium,BEL,16-Feb-20,1,0
Belgium,BEL,17-Feb-20,1,0
Belgium,BEL,18-Feb-20,1,0
Belgium,BEL,19-Feb-20,1,0
Belgium,BEL,20-Feb-20,1,0
Belgium,BEL,21-Feb-20,1,0
Belgium,BEL,22-Feb-20,1,0
Belgium,BEL,23-Feb-20,1,0
Belgium,BEL,24-Feb-20,1,0
Belgium,BEL,25-Feb-20,1,0
Belgium,BEL,26-Feb-20,1,0
Belgium,BEL,27-Feb-20,1,0
Belgium,BEL,28-Feb-20,1,0
Belgium,BEL,29-Feb-20,1,0
Belgium,BEL,1-Mar-20,1,0
Belgium,BEL,2-Mar-20,2,1
Belgium,BEL,3-Mar-20,8,6
Belgium,BEL,4-Mar-20,13,5
Belgium,BEL,5-Mar-20,23,10
Belgium,BEL,6-Mar-20,50,27
Belgium,BEL,7-Mar-20,109,59
Belgium,BEL,8-Mar-20,169,60
Belgium,BEL,9-Mar-20,200,31
Belgium,BEL,10-Mar-20,239,39
Belgium,BEL,11-Mar-20,267,28
Belgium,BEL,12-Mar-20,314,47
Belgium,BEL,13-Mar-20,399,85
Belgium,BEL,14-Mar-20,559,160
Belgium,BEL,15-Mar-20,689,130
Belgium,BEL,16-Mar-20,886,197
Belgium,BEL,17-Mar-20,1085,199
Belgium,BEL,18-Mar-20,1243,158
Belgium,BEL,19-Mar-20,1486,243
Belgium,BEL,20-Mar-20,1795,309
Belgium,BEL,21-Mar-20,2257,462
Belgium,BEL,22-Mar-20,2815,558
Belgium,BEL,23-Mar-20,3401,586
Belgium,BEL,24-Mar-20,3743,342
Belgium,BEL,25-Mar-20,4269,526
Belgium,BEL,26-Mar-20,4937,668
Belgium,BEL,27-Mar-20,6235,1298
Belgium,BEL,28-Mar-20,7284,1049
Belgium,BEL,29-Mar-20,9134,1850
Belgium,BEL,30-Mar-20,10836,1702
Belgium,BEL,31-Mar-20,11899,1063
Belgium,BEL,1-Apr-20,12775,876
Belgium,BEL,2-Apr-20,13964,1189
Belgium,BEL,3-Apr-20,15348,1384
Belgium,BEL,4-Apr-20,16770,1422
Belize,BLZ,24-Mar-20,1,1
Belize,BLZ,25-Mar-20,1,0
Belize,BLZ,26-Mar-20,2,1
Belize,BLZ,27-Mar-20,2,0
Belize,BLZ,28-Mar-20,2,0
Belize,BLZ,29-Mar-20,2,0
Belize,BLZ,30-Mar-20,2,0
Belize,BLZ,31-Mar-20,3,1
Belize,BLZ,1-Apr-20,3,0
Belize,BLZ,2-Apr-20,3,0
Belize,BLZ,3-Apr-20,3,0
Belize,BLZ,4-Apr-20,4,1
Benin,BEN,17-Mar-20,1,1
Benin,BEN,18-Mar-20,1,0
Benin,BEN,19-Mar-20,1,0
Benin,BEN,20-Mar-20,2,1
Benin,BEN,21-Mar-20,2,0
Benin,BEN,22-Mar-20,2,0
Benin,BEN,23-Mar-20,2,0
Benin,BEN,24-Mar-20,5,3
Benin,BEN,25-Mar-20,5,0
Benin,BEN,26-Mar-20,5,0
Benin,BEN,27-Mar-20,6,1
Benin,BEN,28-Mar-20,6,0
Benin,BEN,29-Mar-20,6,0
Benin,BEN,30-Mar-20,6,0
Benin,BEN,31-Mar-20,6,0
Benin,BEN,1-Apr-20,8,2
Benin,BEN,2-Apr-20,13,5
Benin,BEN,3-Apr-20,13,0
Benin,BEN,4-Apr-20,16,3
Bermuda,BMU,20-Mar-20,2,2
Bermuda,BMU,21-Mar-20,2,0
Bermuda,BMU,22-Mar-20,2,0
Bermuda,BMU,23-Mar-20,6,4
Bermuda,BMU,24-Mar-20,6,0
Bermuda,BMU,25-Mar-20,6,0
Bermuda,BMU,26-Mar-20,6,0
Bermuda,BMU,27-Mar-20,15,9
Bermuda,BMU,28-Mar-20,17,2
Bermuda,BMU,29-Mar-20,22,5
Bermuda,BMU,30-Mar-20,22,0
Bermuda,BMU,31-Mar-20,27,5
Bermuda,BMU,1-Apr-20,32,5
Bermuda,BMU,2-Apr-20,32,0
Bermuda,BMU,3-Apr-20,35,3
Bermuda,BMU,4-Apr-20,35,0
Bhutan,BTN,6-Mar-20,1,1
Bhutan,BTN,13-Mar-20,1,0
Bhutan,BTN,15-Mar-20,1,0
Bhutan,BTN,17-Mar-20,1,0
Bhutan,BTN,18-Mar-20,1,0
Bhutan,BTN,19-Mar-20,1,0
Bhutan,BTN,20-Mar-20,1,0
Bhutan,BTN,21-Mar-20,2,1
Bhutan,BTN,22-Mar-20,2,0
Bhutan,BTN,23-Mar-20,2,0
Bhutan,BTN,24-Mar-20,2,0
Bhutan,BTN,25-Mar-20,2,0
Bhutan,BTN,26-Mar-20,3,1
Bhutan,BTN,27-Mar-20,3,0
Bhutan,BTN,28-Mar-20,3,0
Bhutan,BTN,29-Mar-20,4,1
Bhutan,BTN,30-Mar-20,4,0
Bhutan,BTN,31-Mar-20,4,0
Bhutan,BTN,1-Apr-20,4,0
Bhutan,BTN,2-Apr-20,5,1
Bhutan,BTN,3-Apr-20,5,0
Bhutan,BTN,4-Apr-20,5,0
Bolivia,BOL,12-Mar-20,2,2
Bolivia,BOL,13-Mar-20,3,1
Bolivia,BOL,14-Mar-20,10,7
Bolivia,BOL,15-Mar-20,10,0
Bolivia,BOL,17-Mar-20,11,1
Bolivia,BOL,18-Mar-20,12,1
Bolivia,BOL,19-Mar-20,12,0
Bolivia,BOL,20-Mar-20,15,3
Bolivia,BOL,21-Mar-20,19,4
Bolivia,BOL,22-Mar-20,20,1
Bolivia,BOL,23-Mar-20,27,7
Bolivia,BOL,24-Mar-20,28,1
Bolivia,BOL,25-Mar-20,32,4
Bolivia,BOL,26-Mar-20,39,7
Bolivia,BOL,27-Mar-20,61,22
Bolivia,BOL,28-Mar-20,74,13
Bolivia,BOL,29-Mar-20,81,7
Bolivia,BOL,30-Mar-20,96,15
Bolivia,BOL,31-Mar-20,107,11
Bolivia,BOL,1-Apr-20,115,8
Bolivia,BOL,2-Apr-20,123,8
Bolivia,BOL,3-Apr-20,132,9
Bolivia,BOL,4-Apr-20,139,7
Bonaire Sint Eustatius and Saba,BES,2-Apr-20,2,2
Bonaire Sint Eustatius and Saba,BES,3-Apr-20,2,0
Bonaire Sint Eustatius and Saba,BES,4-Apr-20,2,0
Bosnia and Herzegovina,BIH,6-Mar-20,2,2
Bosnia and Herzegovina,BIH,12-Mar-20,3,1
Bosnia and Herzegovina,BIH,13-Mar-20,3,0
Bosnia and Herzegovina,BIH,16-Mar-20,18,15
Bosnia and Herzegovina,BIH,17-Mar-20,21,3
Bosnia and Herzegovina,BIH,18-Mar-20,21,0
Bosnia and Herzegovina,BIH,19-Mar-20,36,15
Bosnia and Herzegovina,BIH,20-Mar-20,44,8
Bosnia and Herzegovina,BIH,21-Mar-20,44,0
Bosnia and Herzegovina,BIH,22-Mar-20,92,48
Bosnia and Herzegovina,BIH,23-Mar-20,125,33
Bosnia and Herzegovina,BIH,24-Mar-20,129,4
Bosnia and Herzegovina,BIH,25-Mar-20,162,33
Bosnia and Herzegovina,BIH,26-Mar-20,181,19
Bosnia and Herzegovina,BIH,27-Mar-20,181,0
Bosnia and Herzegovina,BIH,28-Mar-20,229,48
Bosnia and Herzegovina,BIH,29-Mar-20,257,28
Bosnia and Herzegovina,BIH,30-Mar-20,323,66
Bosnia and Herzegovina,BIH,31-Mar-20,353,30
Bosnia and Herzegovina,BIH,1-Apr-20,413,60
Bosnia and Herzegovina,BIH,2-Apr-20,464,51
Bosnia and Herzegovina,BIH,3-Apr-20,532,68
Bosnia and Herzegovina,BIH,4-Apr-20,586,54
Botswana,BWA,1-Apr-20,3,3
